user_id,item_id,user_cartnum,item_cartnum
77845023,125516875,260.0,2.0
110450175,5793997,25.0,2.0
22869075,308364378,25.0,1.0
117957849,171950772,346.0,2.0
140227692,18654714,13.0,2.0
62334433,146113902,35.0,3.0
44810785,267039164,175.0,1.0
1376538,118919206,370.0,1.0
136588388,265370163,20.0,1.0
84263296,288920918,75.0,3.0
85717637,11903434,77.0,1.0
54209577,285399779,79.0,2.0
57638892,157712004,60.0,2.0
12280231,134102442,39.0,2.0
73407945,366029482,226.0,13.0
129593694,355102387,68.0,2.0
67665242,401594575,11.0,1.0
84263296,300684774,75.0,2.0
98623730,8443308,199.0,1.0
69938358,237588253,25.0,1.0
39395202,256953687,112.0,1.0
83767777,111914031,37.0,1.0
48588889,29582403,29.0,2.0
97426338,210215161,63.0,2.0
12039328,15120308,266.0,2.0
124040128,283096681,61.0,2.0
140227692,50128511,13.0,2.0
35096341,237622477,62.0,2.0
110522016,398405557,14.0,2.0
77845023,283137073,260.0,3.0
33212575,292628941,334.0,4.0
123857760,36745142,182.0,5.0
1376538,244215840,370.0,1.0
43445641,277052145,116.0,2.0
12513470,121398582,7.0,1.0
44810785,109354525,175.0,1.0
1376538,275585126,370.0,1.0
119859365,116260899,131.0,2.0
53788959,395107165,2.0,1.0
115409546,250995193,63.0,2.0
30414317,219692822,70.0,15.0
130497963,4405582,59.0,2.0
130497963,195572812,59.0,2.0
93398793,364979712,95.0,2.0
125070791,302690,21.0,1.0
10149605,232480558,503.0,11.0
33366958,223491221,126.0,1.0
122334372,123362205,43.0,2.0
21090879,145294037,58.0,2.0
116384466,230486526,21.0,1.0
103774521,162624755,187.0,2.0
106576895,210965353,48.0,6.0
14022295,231227301,10.0,5.0
30414317,244290743,70.0,2.0
13538176,50373025,24.0,2.0
1692400,238112293,67.0,2.0
115450037,231931171,69.0,3.0
136600472,328691572,50.0,2.0
8182708,301951359,70.0,2.0
65831756,273020758,34.0,3.0
136588388,161197644,20.0,4.0
114859130,388213050,95.0,4.0
85897088,257134936,10.0,2.0
8988329,128582534,16.0,2.0
73758282,392655769,144.0,2.0
65318799,275322336,29.0,2.0
16538151,372142571,598.0,2.0
30414317,133711257,70.0,2.0
40551843,291321147,237.0,2.0
24564910,378722483,103.0,3.0
10149605,35803576,503.0,1.0
25742135,223097416,243.0,2.0
4716732,312585021,35.0,7.0
72767439,167853497,157.0,2.0
127311111,140770946,9.0,2.0
138349945,163419423,208.0,3.0
71611159,355065868,131.0,2.0
6396227,270703104,122.0,2.0
91519514,48741353,69.0,2.0
138000484,84627328,92.0,2.0
48270094,276945483,72.0,4.0
36797719,54998838,119.0,3.0
13955864,8776892,74.0,2.0
27411600,271181104,180.0,1.0
36656901,295026798,58.0,1.0
141870015,181045498,6.0,1.0
11845036,108518075,44.0,1.0
127373474,380373242,151.0,1.0
6392284,186373882,41.0,4.0
101406373,308997863,202.0,1.0
87840590,63571734,104.0,6.0
56944616,161463792,43.0,2.0
80615458,29027296,59.0,5.0
90081052,247424128,510.0,1.0
100341858,335774312,3.0,2.0
85717637,107965701,77.0,1.0
122334372,263876637,43.0,2.0
91087067,217660962,304.0,2.0
11162300,188015204,57.0,2.0
19089759,117419489,121.0,2.0
61950050,337478882,226.0,2.0
47321502,185659624,409.0,1.0
77845023,204360962,260.0,2.0
54707710,75573623,12.0,2.0
1376538,128919895,370.0,4.0
85367623,133390783,185.0,3.0
43356881,79420867,42.0,2.0
30414317,114531473,70.0,2.0
85717637,167606632,77.0,1.0
101406373,238288012,202.0,2.0
33213066,187639335,225.0,7.0
91750843,148331075,6.0,1.0
128575721,92710845,86.0,3.0
103325972,175414883,259.0,2.0
92596311,200516831,134.0,1.0
117595647,278471174,33.0,2.0
48588889,326114302,29.0,2.0
76662157,297346379,141.0,5.0
36090137,271696031,18.0,2.0
72767439,104494981,157.0,2.0
4839533,374616757,155.0,2.0
69146917,391691005,7.0,2.0
125823342,58373140,40.0,2.0
36247519,374430833,18.0,10.0
105630599,96723804,183.0,1.0
72767439,129632696,157.0,2.0
107269463,382086143,66.0,2.0
44908934,305333282,36.0,2.0
81769563,186640062,185.0,2.0
12513470,329853726,7.0,1.0
116346988,284835756,29.0,2.0
1816423,204258614,262.0,13.0
120845902,85847040,43.0,2.0
53027024,317317477,26.0,2.0
10026124,374454853,54.0,2.0
77845023,140372446,260.0,2.0
90009214,34405219,146.0,3.0
36312535,295188731,42.0,2.0
6861624,320216476,11.0,1.0
23228065,153395057,450.0,2.0
38814954,337346223,184.0,2.0
2005140,289528719,53.0,2.0
132601166,109723391,68.0,2.0
1376538,730638,370.0,2.0
1376538,362228521,370.0,1.0
11845036,103985193,44.0,1.0
131494546,163642146,81.0,3.0
1376538,143775270,370.0,2.0
100111500,102997193,42.0,2.0
53413854,398811680,114.0,2.0
103114172,271988869,35.0,1.0
77339861,49868888,45.0,2.0
114859130,305635926,95.0,2.0
72767439,88358993,157.0,2.0
117595647,141670188,33.0,2.0
92795144,389291165,59.0,2.0
72767439,381072038,157.0,2.0
81748621,357107678,137.0,6.0
135126112,263901810,8.0,2.0
31735497,348378610,14.0,1.0
137154848,61529391,15.0,3.0
61950050,378817290,226.0,2.0
81748169,187205745,92.0,2.0
25546549,395354283,10.0,4.0
106479107,137705573,190.0,1.0
92596311,109385546,134.0,1.0
84247610,376934765,132.0,3.0
138000484,148594960,92.0,3.0
25945368,150045694,28.0,12.0
568881,120068347,35.0,4.0
104841708,250075869,235.0,2.0
104613070,88362059,52.0,3.0
1376538,275768513,370.0,2.0
74373659,195651393,343.0,2.0
28720302,194163214,113.0,1.0
100111500,304103435,42.0,2.0
65494965,187333122,51.0,1.0
36656901,348604104,58.0,3.0
120777483,284875861,380.0,2.0
38814954,270525403,184.0,2.0
48588889,187405600,29.0,2.0
95682482,146189198,107.0,2.0
110033398,163770068,149.0,1.0
30414317,162339885,70.0,10.0
135556729,118818780,25.0,2.0
111957230,37346657,144.0,1.0
10970833,71420063,76.0,3.0
2616976,143930320,38.0,6.0
106479971,294686785,37.0,2.0
69994159,8734612,9.0,2.0
73758282,403824347,144.0,3.0
117595647,39178321,33.0,2.0
111187439,112395682,26.0,2.0
130461158,112935596,840.0,2.0
10149605,58963226,503.0,6.0
38973173,150293883,117.0,6.0
120607401,372028954,215.0,2.0
118622465,216859657,16.0,1.0
38814954,386619733,184.0,2.0
28011137,74001962,278.0,2.0
39930241,268530968,41.0,3.0
68597508,286340551,34.0,17.0
110076002,79172794,9.0,1.0
35967319,37748908,7.0,3.0
87840590,361846302,104.0,2.0
120777483,218738119,380.0,1.0
10970833,211791179,76.0,1.0
38814954,317698247,184.0,2.0
74077719,310138109,21.0,1.0
29467201,249065038,114.0,3.0
54590569,205649815,41.0,8.0
100212809,260508987,71.0,2.0
95386873,374396335,244.0,2.0
21220756,207406324,92.0,2.0
109355858,175328701,68.0,6.0
120607401,165556586,215.0,2.0
100456028,357111753,100.0,2.0
36090137,53991314,18.0,1.0
12037455,16802197,18.0,1.0
91424888,166369794,54.0,12.0
85784910,290456852,76.0,2.0
1376538,337255039,370.0,1.0
1376538,357020385,370.0,2.0
33212575,39181680,334.0,1.0
81514650,285975974,295.0,2.0
115409546,21420609,63.0,2.0
110297710,153343328,27.0,1.0
52853607,110172560,31.0,1.0
36312535,214453901,42.0,3.0
122257243,154260535,19.0,1.0
50159699,315351298,141.0,22.0
88164548,394277123,70.0,3.0
77339861,398108595,45.0,2.0
100273837,223383556,52.0,1.0
47272457,226273975,38.0,2.0
11583731,86708030,40.0,3.0
1376538,323017523,370.0,1.0
88164548,339296878,70.0,4.0
71778458,147381349,142.0,2.0
25778057,35850667,147.0,2.0
88164548,344958329,70.0,5.0
48270094,394061715,72.0,4.0
44810785,244263540,175.0,1.0
98270227,104850912,52.0,3.0
120607401,28791009,215.0,2.0
77845023,265432368,260.0,2.0
100273837,331473788,52.0,1.0
29467201,77533753,114.0,7.0
33838299,304073963,46.0,6.0
48588889,166331074,29.0,5.0
37672460,111870552,144.0,2.0
81769563,339251596,185.0,2.0
120845902,46770674,43.0,2.0
110033398,351295339,149.0,3.0
1427343,284656696,58.0,2.0
13538176,155908132,24.0,2.0
95682482,292894059,107.0,2.0
103325972,373968352,259.0,3.0
1553407,282571847,186.0,2.0
67041167,135379408,36.0,6.0
100273837,203689525,52.0,1.0
1376538,288444279,370.0,1.0
4919496,262822006,62.0,4.0
58333326,264138944,31.0,6.0
121687772,356365417,38.0,2.0
40551843,164750268,237.0,2.0
25945368,245998929,28.0,2.0
106479107,242326824,190.0,1.0
81769563,245538575,185.0,4.0
691173,80568831,3.0,2.0
44810785,132921808,175.0,1.0
141504552,139549585,10.0,2.0
90568957,89881788,103.0,2.0
86808910,113283696,36.0,1.0
10149605,44353942,503.0,2.0
22170979,86642066,106.0,2.0
36312535,211558636,42.0,2.0
12572107,99517158,139.0,4.0
140409125,396088354,29.0,3.0
122129755,191747289,127.0,2.0
49792771,202399308,24.0,2.0
25742135,274187347,243.0,3.0
65318799,276975714,29.0,2.0
1376538,40713584,370.0,1.0
42844200,340871067,85.0,2.0
25742135,375048694,243.0,2.0
39106788,381059723,56.0,1.0
110450175,395729198,25.0,1.0
120607401,836330,215.0,2.0
30872855,335288604,31.0,5.0
1376538,228699320,370.0,1.0
12850436,205353642,361.0,4.0
77845023,328310680,260.0,2.0
108204131,168934116,27.0,2.0
38814954,287364970,184.0,2.0
33213066,46495667,225.0,8.0
85784910,133476982,76.0,2.0
65860183,279092612,8.0,6.0
110522016,29728811,14.0,3.0
140972534,178544586,22.0,2.0
84666988,78161680,116.0,2.0
71251121,7816214,119.0,4.0
140972534,232358854,22.0,1.0
48588889,361066937,29.0,12.0
77455354,106914390,50.0,4.0
88749982,155543022,125.0,3.0
120607401,145380206,215.0,1.0
84666988,398780148,116.0,2.0
117974829,45950169,201.0,9.0
81246263,42443233,27.0,3.0
78179705,11160226,3.0,2.0
92596311,122834450,134.0,1.0
36797719,253861366,119.0,1.0
94832770,397539807,169.0,2.0
77845023,49826941,260.0,2.0
81514650,385596282,295.0,2.0
122334372,67227114,43.0,2.0
120607401,250793084,215.0,2.0
127373474,364334695,151.0,2.0
30414317,192556504,70.0,5.0
71611159,118295496,131.0,1.0
8988329,287140407,16.0,2.0
33213066,242095877,225.0,12.0
116557679,52292216,33.0,1.0
113726035,139199493,85.0,1.0
21090879,56896542,58.0,2.0
94945054,41788395,143.0,4.0
124980614,390130352,54.0,1.0
85784910,93304344,76.0,3.0
12280231,353090754,39.0,4.0
100273837,79794417,52.0,1.0
36430492,202208695,193.0,3.0
36797719,38496803,119.0,2.0
91932335,79307613,82.0,3.0
113209486,110704888,19.0,1.0
42717643,98342905,57.0,2.0
102529291,399442763,23.0,7.0
1376538,361350457,370.0,1.0
54590569,77996631,41.0,2.0
105425114,175678681,51.0,1.0
117184380,58837545,148.0,2.0
32350300,23768475,86.0,2.0
77845023,314060963,260.0,2.0
38000121,170598501,36.0,2.0
18802476,384489674,118.0,4.0
21576685,172530265,16.0,5.0
120607401,269223935,215.0,1.0
11845036,370930458,44.0,1.0
13955864,340404155,74.0,1.0
38973173,134514561,117.0,2.0
38814954,162774166,184.0,3.0
49871598,111501148,54.0,1.0
129295057,179630837,223.0,2.0
19132021,250831854,49.0,5.0
84263296,366563347,75.0,2.0
122334372,374617874,43.0,2.0
132366208,305096874,233.0,2.0
120607401,328643527,215.0,3.0
52853607,314070320,31.0,2.0
77339861,233070375,45.0,2.0
2128246,108931905,128.0,6.0
109361640,234439393,168.0,2.0
1376538,368247634,370.0,1.0
4716732,289470733,35.0,1.0
98390011,311487636,60.0,1.0
29467201,32951447,114.0,2.0
73416552,80816287,16.0,5.0
4919496,173969267,62.0,14.0
48588889,177077529,29.0,3.0
28720302,274636783,113.0,5.0
120443445,327734981,170.0,1.0
119449944,163600741,118.0,2.0
30364697,40479531,24.0,1.0
120607401,234721181,215.0,1.0
49792771,252799341,24.0,2.0
94795739,59369794,65.0,1.0
26615437,46281850,20.0,2.0
92596311,398161155,134.0,1.0
39930241,267218184,41.0,3.0
54133893,331050396,217.0,2.0
4716732,9628476,35.0,3.0
35576981,387230891,259.0,2.0
1376538,167849957,370.0,1.0
29467201,31953200,114.0,2.0
24189643,90540958,52.0,4.0
141074749,47371071,74.0,2.0
110279640,65850352,6.0,2.0
110450175,193732241,25.0,1.0
44810785,53361577,175.0,1.0
1376538,6471426,370.0,1.0
84666988,259561351,116.0,3.0
116768804,44792773,31.0,6.0
21090879,336482632,58.0,3.0
38814954,389620353,184.0,2.0
40551843,391800301,237.0,2.0
73780361,194074531,72.0,2.0
81748169,357641587,92.0,2.0
81369260,299027633,33.0,2.0
119778436,160568719,21.0,1.0
60205774,387348896,10.0,7.0
36497409,210571083,8.0,2.0
38814954,385809215,184.0,2.0
105630599,226241407,183.0,1.0
120607401,88444316,215.0,1.0
132321221,346401889,109.0,2.0
78127630,268378427,32.0,3.0
1376538,106829290,370.0,1.0
110297710,75730677,27.0,1.0
1376538,152762785,370.0,1.0
92596311,176302355,134.0,1.0
1376538,144632936,370.0,1.0
1376538,272003797,370.0,1.0
110076002,230373013,9.0,7.0
47272457,327887088,38.0,4.0
69673512,370936706,63.0,1.0
141195996,216207386,28.0,9.0
1376538,349390849,370.0,2.0
109355858,204484407,68.0,22.0
1376538,321220519,370.0,1.0
137531842,179237905,75.0,1.0
96454580,363429343,53.0,3.0
1376538,75823535,370.0,1.0
33212575,103280214,334.0,2.0
57447913,23388858,8.0,1.0
13955864,87878085,74.0,1.0
131612590,289348042,29.0,1.0
38010001,204169924,22.0,2.0
25742135,104145252,243.0,2.0
54267939,115901512,285.0,3.0
77845023,14366714,260.0,3.0
7662848,236491423,82.0,2.0
81769563,360795726,185.0,7.0
116944704,70390616,104.0,5.0
4872882,305768630,138.0,2.0
44810785,181778435,175.0,1.0
1376538,127961374,370.0,1.0
127668936,188000873,11.0,2.0
62336318,329152597,2188.0,2.0
44247352,265030480,294.0,5.0
32400706,189655527,205.0,2.0
32400706,183618427,205.0,2.0
54267939,284419814,285.0,2.0
107851091,313993931,52.0,3.0
26347276,32825422,470.0,2.0
28768240,75141831,45.0,2.0
17362694,228103062,42.0,2.0
134002712,356433747,114.0,5.0
108838848,323540854,3.0,2.0
138882157,397947807,101.0,1.0
70829107,23482189,14.0,3.0
46320598,233747220,15.0,1.0
96042606,43440484,410.0,2.0
107851091,323873516,52.0,5.0
83976914,88478748,412.0,2.0
54267939,77517291,285.0,2.0
54456627,70535120,43.0,5.0
86699139,102826682,176.0,2.0
30711799,110791195,4.0,1.0
75702827,318396991,42.0,3.0
77881862,356060288,117.0,3.0
19998815,207400770,294.0,2.0
17362694,267229709,42.0,3.0
29433147,219333768,81.0,3.0
511319,316703099,33.0,2.0
51880685,225380417,7.0,1.0
79940309,264909333,53.0,2.0
10055304,394679995,68.0,2.0
107009989,334043635,112.0,17.0
125788856,227652067,149.0,3.0
111901362,328249955,15.0,1.0
134002712,302758422,114.0,4.0
79397371,228819440,72.0,4.0
103038630,26744667,283.0,2.0
11359518,148484653,208.0,2.0
126270267,256317730,238.0,5.0
87658501,170943725,633.0,1.0
11359518,12966107,208.0,2.0
11359518,252692473,208.0,2.0
16687895,80699367,63.0,4.0
125788856,248904233,149.0,3.0
142226249,19741556,243.0,2.0
28720302,319977438,113.0,2.0
86699139,114572225,176.0,2.0
57454165,100888200,92.0,2.0
38342762,50222872,12.0,2.0
71085945,125529612,136.0,5.0
43815023,54924562,12.0,2.0
11359518,350123532,208.0,2.0
57213531,275106084,92.0,2.0
59453344,153207439,76.0,3.0
121393413,360412708,74.0,2.0
131743040,259419420,219.0,3.0
104635879,77496860,21.0,2.0
123404554,174923411,149.0,28.0
58197610,160160920,20.0,1.0
70913065,113187676,87.0,1.0
88428110,359530259,26.0,3.0
50712960,400510934,292.0,1.0
68709423,180271930,42.0,1.0
35422064,325713610,89.0,3.0
79707989,26973727,282.0,2.0
123404554,374835984,149.0,11.0
73462715,309450780,145.0,2.0
61247967,204342687,61.0,1.0
57454165,193952157,92.0,2.0
59480165,70402409,49.0,3.0
11177007,179497283,64.0,2.0
132315137,224094255,3041.0,1.0
37474821,132226590,121.0,3.0
28699943,347316135,21.0,2.0
125945783,61845685,82.0,2.0
47592059,103384298,82.0,3.0
11359518,19813528,208.0,2.0
83976914,257736974,412.0,2.0
80680135,107792054,9.0,1.0
137513013,273187480,129.0,1.0
108049615,36714422,62.0,2.0
107123830,116011257,217.0,2.0
132315137,238874980,3041.0,2.0
62639453,115319767,159.0,3.0
99861945,304582889,26.0,2.0
96253403,160178829,141.0,3.0
18655723,38838832,21.0,3.0
82709223,39955412,31.0,2.0
102036262,52756586,289.0,2.0
98430692,269684254,96.0,6.0
123800145,370222331,21.0,5.0
85025555,155613976,32.0,1.0
121306092,262551188,20.0,2.0
48826907,20712977,18.0,1.0
138882157,207635358,101.0,1.0
70913065,29071254,87.0,2.0
128382978,132043749,309.0,3.0
122834365,241866393,68.0,3.0
97933481,37116150,4.0,1.0
68752329,94989061,22.0,3.0
50712960,27727812,292.0,4.0
54795583,324147601,21.0,2.0
56219133,131218318,21.0,2.0
86699139,64765016,176.0,1.0
140144743,315361727,16.0,5.0
34798858,279233541,14.0,8.0
142226249,79301987,243.0,1.0
54752857,172566664,37.0,3.0
36360174,189460685,22.0,2.0
91530370,55049382,17.0,2.0
67736383,337665404,55.0,2.0
102036262,5484958,289.0,4.0
129894791,293880946,106.0,1.0
101466976,372235049,36.0,5.0
11359518,280659676,208.0,2.0
47592059,145830283,82.0,2.0
33445386,274245244,318.0,2.0
35306096,181482956,44.0,2.0
58658266,134755635,15.0,3.0
78686517,257504446,13.0,3.0
19831033,96278845,36.0,1.0
88428110,47256792,26.0,3.0
139766625,356209597,82.0,2.0
96042606,27886129,410.0,2.0
93502332,138110514,31.0,2.0
130620874,172851930,134.0,3.0
142226249,209977591,243.0,2.0
35306096,323354359,44.0,2.0
57213531,141192960,92.0,2.0
35422064,237486706,89.0,2.0
56219133,335239868,21.0,2.0
105923210,117701415,75.0,15.0
71702944,152895379,5.0,7.0
8325510,255754826,7.0,3.0
100090063,201002823,113.0,2.0
107009989,167912696,112.0,4.0
13817717,27424313,41.0,4.0
122834365,270412543,68.0,3.0
91686454,32358520,47.0,15.0
7952296,16975148,112.0,11.0
88231861,386846301,69.0,17.0
69784592,375766624,17.0,13.0
118500072,368085231,70.0,2.0
122289521,261947429,130.0,2.0
138882157,49620980,101.0,1.0
69819243,27476044,21.0,1.0
138153893,236497444,71.0,2.0
42723928,199277349,141.0,3.0
57983419,14356996,79.0,1.0
8688021,104272110,45.0,1.0
142226249,264109943,243.0,2.0
11359518,73735105,208.0,2.0
28768240,63221833,45.0,2.0
32400706,154432846,205.0,2.0
67736383,43236605,55.0,2.0
142226249,400211095,243.0,1.0
112395286,30933004,47.0,3.0
7956207,77230974,71.0,2.0
71952221,13256361,119.0,2.0
70913065,372353087,87.0,2.0
21217939,233468488,98.0,12.0
56580525,261725953,72.0,2.0
83346092,182041416,27.0,2.0
82709223,79499664,31.0,2.0
5680285,255627962,108.0,2.0
32400706,93761,205.0,2.0
17362694,93806367,42.0,2.0
17362694,114695164,42.0,2.0
87823047,375300841,37.0,2.0
78989068,269676791,250.0,3.0
121000384,76683798,135.0,3.0
39575941,324824437,76.0,3.0
142226249,337838053,243.0,5.0
86699139,207186257,176.0,2.0
122259561,195872463,1632.0,2.0
3037055,134237926,40.0,2.0
136718195,393976391,44.0,4.0
11177007,183307316,64.0,2.0
70913065,192197141,87.0,1.0
36964346,223437214,6.0,2.0
117112100,223226727,95.0,5.0
125788856,61395661,149.0,5.0
8447815,394919447,14.0,1.0
131112654,367227104,232.0,2.0
137944523,145673756,3.0,3.0
92706593,356739997,13.0,2.0
5409107,163804356,99.0,2.0
126975553,213433925,56.0,1.0
40737016,132654344,28.0,2.0
61385318,217086883,3.0,1.0
42677791,229463363,85.0,2.0
70913065,305700183,87.0,1.0
35422064,75815362,89.0,2.0
55532702,341233752,135.0,2.0
105923210,17340069,75.0,8.0
131743040,136351012,219.0,4.0
116794851,235676830,164.0,8.0
107851091,196469971,52.0,2.0
126010230,404266894,27.0,2.0
57475934,67581906,482.0,4.0
43245800,105860950,40.0,3.0
27933232,122560213,74.0,1.0
70913065,43922739,87.0,1.0
19818801,103907800,70.0,2.0
49622041,268428705,107.0,3.0
64863066,49356176,38.0,1.0
128382978,94279759,309.0,2.0
142226249,366385952,243.0,2.0
58122881,376474681,7.0,4.0
10624647,10410157,237.0,9.0
104635879,32113694,21.0,2.0
26916485,374045432,55.0,4.0
83976914,155340045,412.0,2.0
84626488,129089747,4.0,1.0
83976914,192735005,412.0,2.0
132315137,76940402,3041.0,2.0
39575941,85163461,76.0,2.0
46610519,208369670,15.0,2.0
140122373,79470317,20.0,2.0
112462747,254728701,109.0,2.0
141931894,98882892,13.0,2.0
110047109,378047059,99.0,2.0
139493879,283813725,40.0,2.0
35422064,267644665,89.0,2.0
28768240,281262238,45.0,2.0
100247732,22020448,12.0,2.0
9431880,103319964,46.0,2.0
26916485,235372823,55.0,6.0
132315137,57882898,3041.0,2.0
11177007,221351900,64.0,3.0
76435150,21178274,40.0,2.0
28295597,227896902,35.0,6.0
5694160,72331364,212.0,7.0
39575941,136201430,76.0,2.0
42677791,144824117,85.0,2.0
107123830,322241340,217.0,6.0
47592059,361044370,82.0,2.0
47592059,134815969,82.0,2.0
132315137,171552090,3041.0,2.0
11359518,300843946,208.0,2.0
126555406,323542111,42.0,2.0
108378461,234571396,160.0,5.0
99861945,352198133,26.0,2.0
68983870,347807697,52.0,8.0
11177007,219203319,64.0,2.0
32400706,165137489,205.0,2.0
81995769,399986199,61.0,7.0
110047109,19802278,99.0,2.0
10480818,326458565,56.0,2.0
6698727,298807310,36.0,3.0
413178,24944006,40.0,1.0
129288665,43419117,26.0,11.0
17020859,331625977,35.0,5.0
107123830,292971563,217.0,4.0
115462596,32301045,25.0,1.0
42527310,320736970,98.0,2.0
108378461,311480143,160.0,4.0
90047532,222991264,251.0,5.0
48866597,73157249,56.0,2.0
136963600,33977140,53.0,1.0
79397371,302674901,72.0,4.0
96343297,296574078,47.0,2.0
28831493,320371190,28.0,6.0
12631447,355863458,149.0,2.0
107368671,40681282,66.0,2.0
70913065,301998409,87.0,1.0
127798789,284960136,60.0,2.0
115623839,264294309,23.0,2.0
92614762,65812136,34.0,12.0
68658212,214364430,18.0,5.0
28768240,387767156,45.0,2.0
7956207,1485093,71.0,5.0
73462715,175819698,145.0,3.0
26842732,14857221,2.0,2.0
128823983,297858459,66.0,4.0
47727944,377604301,24.0,1.0
102036262,278579672,289.0,2.0
3037055,30688990,40.0,2.0
120169983,236558851,251.0,11.0
11359518,136245000,208.0,2.0
107123830,282599270,217.0,4.0
96042606,176494068,410.0,3.0
140334474,7604617,61.0,2.0
116936810,6861633,129.0,2.0
86699139,339281470,176.0,1.0
123307150,139240028,8.0,12.0
83976914,145584803,412.0,2.0
134319759,109309576,192.0,2.0
108583520,344245977,105.0,5.0
52132931,311411889,156.0,4.0
4839533,271834560,155.0,2.0
54159601,226171351,63.0,2.0
48283518,345809253,33.0,5.0
96253403,73613238,141.0,3.0
22441068,125221404,60.0,2.0
11359518,95642707,208.0,2.0
35422064,72111645,89.0,2.0
27756102,25192381,16.0,1.0
132315137,73585426,3041.0,2.0
138161959,311268720,154.0,2.0
58553066,119046055,74.0,1.0
142226249,174095854,243.0,2.0
18731849,177911721,342.0,4.0
11359518,342695689,208.0,2.0
19998815,182416487,294.0,4.0
25329794,193775182,22.0,2.0
58101563,37951204,285.0,3.0
17362694,255292934,42.0,2.0
9171866,34870368,85.0,3.0
37474821,48325352,121.0,2.0
70913065,312375666,87.0,2.0
46274658,320226787,103.0,6.0
5680285,318815341,108.0,1.0
4642457,182146734,106.0,2.0
64863066,372848700,38.0,2.0
122259561,371872353,1632.0,5.0
17362694,43733720,42.0,2.0
79397371,316555056,72.0,2.0
47321502,75620748,409.0,1.0
30198310,227960704,36.0,1.0
123118241,380851495,20.0,3.0
51049051,176427745,13.0,7.0
28768240,43067272,45.0,2.0
138291385,24569186,39.0,2.0
8692489,382162402,73.0,2.0
17362694,133425858,42.0,4.0
29533214,313342844,57.0,3.0
26831040,52398604,21.0,1.0
119681430,120528760,28.0,11.0
108049615,344875764,62.0,6.0
108049615,19548753,62.0,2.0
7629413,21008540,22.0,4.0
11359518,389855404,208.0,2.0
78989068,48762751,250.0,1.0
50346435,383606506,125.0,7.0
90047532,235858059,251.0,4.0
58553066,355387083,74.0,1.0
42677791,165397955,85.0,2.0
115623839,142150784,23.0,2.0
15625221,169933556,12.0,12.0
116936810,373392582,129.0,1.0
24033530,129283544,169.0,2.0
57105532,162229385,330.0,2.0
26228110,89952326,43.0,2.0
32400706,74967657,205.0,2.0
17362237,133832676,143.0,2.0
87960257,192932608,40.0,4.0
59174013,278741436,204.0,2.0
47272457,275544104,38.0,3.0
54752857,337804954,37.0,2.0
83976914,274044120,412.0,2.0
140334474,120517660,61.0,2.0
11359518,373556647,208.0,2.0
54752857,123109671,37.0,3.0
37426111,358068569,126.0,1.0
137015441,104211003,17.0,1.0
70776553,100831286,84.0,11.0
134369588,340813009,46.0,2.0
116936810,347786025,129.0,1.0
123800145,107824450,21.0,3.0
116761149,15600729,7.0,2.0
119681430,317708189,28.0,2.0
37474821,403082016,121.0,2.0
61534398,367687240,14.0,1.0
112395286,223704338,47.0,2.0
115623839,120217561,23.0,2.0
10624647,315520658,237.0,2.0
68411170,328050080,10.0,1.0
11359518,329935277,208.0,2.0
49622041,155580591,107.0,4.0
25774265,32413879,3.0,1.0
125567994,106864722,31.0,2.0
125945783,380785034,82.0,3.0
83284013,233479954,38.0,2.0
32400706,352903654,205.0,2.0
100090063,68853711,113.0,2.0
11359518,52984235,208.0,2.0
11177007,262168088,64.0,2.0
11359518,67970135,208.0,2.0
68752329,264098325,22.0,3.0
83346092,159358706,27.0,2.0
111201361,365038042,67.0,4.0
95394154,198062347,234.0,2.0
28768240,14386207,45.0,3.0
91638650,67476962,280.0,2.0
76271403,320173567,16.0,19.0
104939761,54238238,348.0,2.0
125945783,209612902,82.0,3.0
91540968,75031145,45.0,2.0
112462747,143144143,109.0,5.0
79397371,16895122,72.0,2.0
120845902,98231610,43.0,1.0
96219418,332883091,134.0,18.0
11359518,110295353,208.0,2.0
11359518,292480774,208.0,2.0
115623839,78012345,23.0,2.0
95394154,64791053,234.0,2.0
141931894,83870929,13.0,2.0
65430299,273808983,270.0,2.0
42677791,6831074,85.0,2.0
29533214,357766918,57.0,2.0
140334474,336913563,61.0,2.0
52808446,73166308,521.0,3.0
64863066,285960698,38.0,1.0
4904673,199958027,259.0,22.0
142226249,265678541,243.0,1.0
37474821,30115234,121.0,2.0
41286340,111128265,196.0,2.0
28808272,248714206,53.0,2.0
124390412,7770417,388.0,3.0
42677791,328607090,85.0,2.0
45384478,14039577,50.0,5.0
92543332,375041269,75.0,3.0
51986250,365158253,22.0,5.0
64161722,6031801,167.0,3.0
3037055,314658959,40.0,2.0
128397777,265238327,129.0,2.0
137015441,293534804,17.0,1.0
83976914,186689686,412.0,2.0
37623476,252006954,18.0,1.0
118500072,127621124,70.0,2.0
106946112,183631036,11.0,4.0
39064405,88861348,32.0,2.0
66232679,365455198,210.0,2.0
34215675,18806996,12.0,61.0
42677791,376822289,85.0,1.0
43923104,268402819,289.0,1.0
96234838,145484109,18.0,4.0
31935259,321307168,11.0,3.0
102036262,172365762,289.0,2.0
100247732,319319714,12.0,3.0
112618249,76587333,22.0,1.0
64863066,292840867,38.0,2.0
58553066,202549967,74.0,1.0
29433147,29776195,81.0,4.0
116936810,398455443,129.0,1.0
99480990,283739103,14.0,2.0
